 BIBLIOGRAFICA DERECHO						
						
Teoría  de las Obligaciones	QUINTO	COURT, Eduardo y WEGNER, Veronika (2013) Derecho de la obligaciones: Las obligaciones  en  general  y  sus clases  legislación,  doctrina  y jurisprudencia.  Thomson Reuters.	OBLIGATORIA	10	25082	
Teoría  de las Obligaciones	QUINTO	RUZ LÁRTIGA,  Gonzalo  (2010)  Explicaciones de Derecho Civil,  Obligaciones,  T.  11. AbeledoPerrot.	OBLIGATORIA	4	23922	
Teoría  de las Obligaciones	QUINTO	MEZA BARROS, Ramón  (1997)  De las Obligaciones. Ed.  Jurídica de Chile.	COMPLEMENTARIA	7	8657	
Teoría  de las Obligaciones	QUINTO	ALESSANDRI,  SOMARRIV A  Y  VODANOVIC,  Tratado  de  las  Obligaciones.  Ed. Jurídica  de Chile	COMPLEMENTARIA	0		0
Teoría  del Delito	QUINTO	GARRIDO MONTT, Mario. (2005). Derecho Penal, Parte General, Ed. Jurídica de Chile. 	OBLIGATORIA	4	21402	
Teoría  del Delito	QUINTO	CURY URZUA, Enrique (2011). Derecho Penal, Parte General. Ediciones UC.	OBLIGATORIA	4	24192	
Teoría  del Delito	QUINTO	POLITOFF, S. MATUS, P. RAMIREZ,M. (2014). Lecciones de derecho Penal Chile. Juridica de Chile 	OBLIGATORIA	2	25378	
Teoría  del Delito	QUINTO	SILVA  SÁNCHEZ,  Jesús-María  (2012)  Aproximación  al derecho  penal contemporáneo. B de F.	COMPLEMENTARIA	5	24917	0
Teoría  del Delito	QUINTO	SCHÜNEMANN,  Bemd  (2012)  El  sistema  moderno  del  derecho  penal:  Cuestiones fundamentales,  B de F.	COMPLEMENTARIA	3	2611	
Contratación  Civil	SEXTO	MEZA BARROS,  Ramón (1992),  De las Fuentes de las Obligaciones.  Ed. Jurídica de Chile. 22	OBLIGATORIA	26	5192	
Contratación  Civil	SEXTO	LOPEZ SANTA MARIA, JORGE (2010) Los Contratos, Ed. AbeledoPerrot. 03	OBLIGATORIA	3	24637	
Contratación  Civil	SEXTO	ABELIUK MANASEVICH, René (1993) Las Obligaciones. Ed. Jurídica de Chile. 22	OBLIGATORIA	22	8549	
Contratación  Civil	SEXTO	BARCIA LEHMANN, Rodrigo (2012) Lecciones De Derecho Civil Chileno, Ed.  Jurídica de Chile.	COMPLEMENTARIA	16	23829	
Contratación  Civil	SEXTO	ALESSANDRI RODRIGUEZ, Arturo , Los Contratos, Ed. Jurídica de Chile.	COMPLEMENTARIA	8	2030	
Control  y Responsabilidad Patrimonial de la Administración	SEXTO	BERMÚDEZ SOTO, Jorge (2011) Derecho administrativo general. Abeledo Perrot.	OBLIGATORIA	6	23933	
Control  y Responsabilidad Patrimonial de la Administración	SEXTO	SOTO KLOSS,  Eduardo (2012) Derecho administrativo: Temas Fundamentales.  Abeledo Perrot.	OBLIGATORIA	15	24925	
Control  y Responsabilidad Patrimonial de la Administración	SEXTO	BOLOÑA KELLY, Germán (2004) Responsabilidad del estado por daños:  Derecho chileno y francés. Abeledo Perrot.	OBLIGATORIA	10	18875	0
Control  y Responsabilidad Patrimonial de la Administración	SEXTO	"CORDERO  QUINZACARA,  Eduardo;  ""La  Administración del  Estado  en Chile  y el concepto  de autonomía"",  en Contraloría  General  de la República 85 años  de vida  Institucional  (1927-2012),  pp.15-33."	COMPLEMENTARIA	0		0
Delitos  contra  Bienes  Jurídicos  Especiales	SEXTO	GARRIDO MONTT, Mario.  (2010).  Derecho Penal, Parte Especial. Ed. Jurídica de Chile.	OBLIGATORIA	20	24918	
Delitos  contra  Bienes  Jurídicos  Especiales	SEXTO	POLITOFF, S. MATUS, P. RAMIREZ, M. (2003). Lecciones de Derecho Penal Chileno, Parte Especial. Ed.  Jurídica de Chile.	OBLIGATORIA	46	21566	
Delitos  contra  Bienes  Jurídicos  Especiales	SEXTO	ETCHEVERRY,  Alfredo (1998) Derecho Penal Chileno. Parte Especial. Ed. Jurídica de Chile.	OBLIGATORIA	0		0
Delitos  contra  Bienes  Jurídicos  Especiales	SEXTO	RODRÍGUEZ, Luis y OSSANDÓN,  María (2008) Delitos contra la función pública. Ed. Jurídica de Chile.	COMPLEMENTARIA	2	21620	
Delitos  contra  Bienes  Jurídicos  Especiales	SEXTO	DÍAZ GONZÁLEZ,  Gonzalo (2011) El control criminal del narcotráfico,  política cjminal y proceso penal. Ed.  Librotecnia.	COMPLEMENTARIA	5	26351	0
Delitos  contra  Bienes  Jurídicos Fundamentales	SEXTO	GARRIDO  MONTT,  Mario.  (201 O).  Derecho  Penal,  Parte Especial.  Ed. Jurídica  de Chile.	OBLIGATORIA	20	24918	
Delitos  contra  Bienes  Jurídicos Fundamentales	SEXTO	POLITOFF,  S. MATUS,  P. RAMIREZ,  M.  (2003).  Lecciones  de Derecho  Penal  Chileno, Parte  Especial.  Ed.  Jurídica  de Chile.	OBLIGATORIA	7	21566	
Delitos  contra  Bienes  Jurídicos Fundamentales	SEXTO	ETCHEVERRY,  A.  (1998)  Derecho  Penal Chileno.  Parte Especial.  Ed. Jurídica  de Chile.	OBLIGATORIA	0		0
Delitos  contra  Bienes  Jurídicos Fundamentales	SEXTO	BULLEMORE,  Vivían  y MACKINNON,  John (2010).  Derecho  Penal.  Parte Especial.  Ed. Legal  Publishing.	COMPLEMENTARIA	5	24193	
Delitos  contra  Bienes  Jurídicos Fundamentales	SEXTO	VARGAS  PINTO,  Tatiana  (2014)  Casos destacados  derecho  penal.  Ed.  Legal Publishing.	COMPLEMENTARIA	3	26206	
Inglés  II 	SEXTO					0
Justicia  Constitucional  y Administrativa	SEXTO	SILVA, Rodrigo y VEGA, Francisco (2015) Manual de Procedimientos Constitucional. Ed. Jurídica de Chile.	OBLIGATORIA	4	26228	
Justicia  Constitucional  y Administrativa	SEXTO	Justicia  Constitucional  y  Derechos  Fundamentales (2006)  Coordinador  Andrés Bordali. Lexis Nexis.	OBLIGATORIA	4	20945	
Justicia  Constitucional  y Administrativa	SEXTO	Jurisprudencia Constitucional Destacada (2008-2009) Análisis crítico: II  Coloquio sobre la jurisprudencia  del  tribunal constitucional (2011) Coordinador Eduardo Aldunate  [et al.] Legal Publishing.	OBLIGATORIA	5	23816	
Justicia  Constitucional  y Administrativa	SEXTO	Asociación Chilena de Derecho Constitucional (2011) Estudios sobre justicia constitucional: Libro homenaje a Luz Bulnes Aldunate. Coordinador Emilio Pfeffer. Legal Publishing.	COMPLEMENTARIA	1	23844	
Justicia  Constitucional  y Administrativa	SEXTO	Tratado  de jurisprudencia  y  doctrina:  Decisiones  destacadas  en  derecho  administrativo (2012) Director Luis Cordero. Thomson Reuters.	COMPLEMENTARIA	4	23884	
Justicia  Constitucional  y Administrativa	SEXTO	La ciencia del derecho procesal constitucional: Estudios en homenaje a Héctor Fix-Zamucio en sus cincuenta años como investigador del derecho (2009) Coordinador Humberto Nogueira, CECOCH.	COMPLEMENTARIA	3	22068	
Procedimientos Civiles Especiales	SEXTO	ORELLANA,  Fernando  (2015)  Manual  de Derecho  procesal,  T. III. Procesos  de ejecución librotecnia.	OBLIGATORIA	0		0
Procedimientos Civiles Especiales	SEXTO	ESPINOZA,  Raúl  (2013).  Manual  de  rocedimiento  civil:  el  iuicio  eiecutivo de Chile.	OBLIGATORIA	8	28113	
Procedimientos Civiles Especiales	SEXTO	CASARINO  Viterbo,  Mario (1994)  Manual  de  Derecho  procesal,  T.V.  Ed. jurídica  de Chile.	OBLIGATORIA	6	22554	
Procedimientos Civiles Especiales	SEXTO	ROMERO,  Alejandro  (2014)  Curso de Derecho  procesal  civil, T. IIl Thomsom  Reuters.	COMPLEMENTARIA	12	23872	
Procedimientos Civiles Especiales	SEXTO	STOEHREL,  Carlos.  (2008)  De las disposiciones  comunes  a todo procedimiento  y de los incidentes.  Ed. Jurídica  de Chile	COMPLEMENTARIA	16	5129	
Derecho  Colectivo  del Trabajo	SEXTO	THA YER,  William.  NOVO A, Patricio  (2015)  Manual  de Derecho  del Trabajo:  Derecho Colectivo  del Trabajo.  T.  l. Ed. Jurídica de Chile.	OBLIGATORIA	12	25332	
Derecho  Colectivo  del Trabajo	SEXTO	THAYER, William. NOVOA, Patricio (2015) Manual de Derecho del Trabajo: Sindicatos y Negociación Colectiva. Los Convenios 87 y 98 de la OIT y su Impacto en la Legislación Chilena. T. 11.  Ed. Jurídica de Chile.	OBLIGATORIA	12	25332	
Derecho  Colectivo  del Trabajo	SEXTO	LANATA  FUENZALIDA,  Gabriela  (2012)  Sindicatos  y  negociación  colectiva.  Thomson Reuters.	OBLIGATORIA	6	25871	0
Derecho  Colectivo  del Trabajo	SEXTO	UGARTE CATALDO, José (2011) Derechos, trabajo y privacidad. AbeledoPerrot	COMPLEMENTARIA	4	23814	
Derecho  Colectivo  del Trabajo	SEXTO	GAMONAL CONTRERAS, Sergio (2002) Fundamentos de derecho laboral. AbeledoPerrot	COMPLEMENTARIA	4	23827	
Clínica Jurídica	SEPTIMO	TOLEDO CORSI (2014) César Estrategia y práctica profesional laboral (Práctica Forense) Legal Publishing.	OBLIGATORIA	12	26532	0
Clínica Jurídica	SEPTIMO	SILVA RUZ, Gabriel (2014) Estrategia y práctica profesional procesal de familia (Práctica Forense) Thomson Reuters.	OBLIGATORIA	6	26533	
Clínica Jurídica	SEPTIMO	Legal Publishing Editores (201O)   Estrategia y  práctica profesional contratos -  4 tomos. Legal Publishing	OBLIGATORIA	0		0
Clínica Jurídica	SEPTIMO	BARROS,  Diego  y  PARGA,  José  (1994)  Formularios  y  Explicaciones.  Práctica  Forense. Distribuidora  Forense.	COMPLEMENTARIA	12	1873	0
Clínica Jurídica	SEPTIMO	 FELIU  SEGOVIA,  Juan (2000)  Manual  de estudio  de títulos.  Ed. Jurídica  de Chile.	COMPLEMENTARIA	2	18543	
Del Comerciante  y su Régimen Jurídico	SEPTIMO	CONTRERAS  STRAUCH,  Osvaldo  (2011)  Instituciones  de  derecho  comercial. AbeledoPerrot.  6	OBLIGATORIA	6	23840	
Del Comerciante  y su Régimen Jurídico	SEPTIMO	SANDOVAL  LÓPEZ,  Ricardo  (2014)  Contratos  mercantiles.  Ed.  Jurídica  de Chile. 25	OBLIGATORIA	18	25376	
Del Comerciante  y su Régimen Jurídico	SEPTIMO	PUELMA  ACCORSI,  Álvaro  (1996)  Sociedades.  Ed. Jurídica  de Chile.  30	OBLIGATORIA	32	3425	
Del Comerciante  y su Régimen Jurídico	SEPTIMO	PUGA  VIAL,  Juan  (2005)  El acto  de comercio:  crítica  a la teoría  tradicional.  Ed. Jurídica  de Chile.	COMPLEMENTARIA	3	22017	
Del Comerciante  y su Régimen Jurídico	SEPTIMO	AMUNATEGUI,  Andrés  [et  al.]  (2011)  Código  de  comercio:  Comentado.  Doctrina  y jurisprudencia. AbeledoPerrot.	COMPLEMENTARIA	12	23932	
Derecho  de Aguas	SEPTIMO	RIVERA  BRAVO,  Daniela  (2013)  Usos  y  Derechos  Consuetudinarios  de  Aguas,  su reconocimiento,  su existencia y ajuste. Thomson Reuters.	OBLIGATORIA	1  10 	26861 -24543	
Derecho  de Aguas	SEPTIMO	VERGARA BLANCO, Alejandro (2014) Crisis Institucional del Agua. Thomson Reuters,	OBLIGATORIA	6	25325	
Derecho  de Aguas	SEPTIMO	VERGARA BLANCO, Alejandro (1998) Derecho de Aguas. Editorial Jurídica de Chile.	OBLIGATORIA	14	12189	
Derecho  de Aguas	SEPTIMO	Código  de  Aguas  Comentado,  Doctrina  y  Jurisprudencia  (2011)  Coordinador  Alejandro Vergara  Blanco  Abeledo  Perrot.	COMPLEMENTARIA	3	24544	
Derecho  de Aguas	SEPTIMO	FIGUEROA  DEL RÍO, Luis (1995)  Asignación  y distribución  de las aguas terrestres.  Univ. Gabriela  Mistral.	COMPLEMENTARIA	3	2664	0
Derecho Minero	SEPTIMO	LIRA OVALLE, Samuel (2012) Curso de Derecho de Minería Ed. Jurídica de Chile.	OBLIGATORIA	10	24539	
Derecho Minero	SEPTIMO	VERGARA BLANCO, Alejandro (2013) Sistema de Derecho Minero. Thomson Reuters.	OBLIGATORIA	10	24540	
Derecho Minero	SEPTIMO	ANSALDI DOMÍNGUEZ, Carmen (2013) Curso de Derecho Minero. Ed.  Metropolitana.	OBLIGATORIA	11	24542	
Derecho Minero	SEPTIMO	OSSA BULNES, Juan (2007) Tratado de Derecho de Minería; Ed. Jurídica de Chile.	COMPLEMENTARIA	2	22238	
Derecho Minero	SEPTIMO	VERGARA BLANCO, Alejandro (2014) Instituciones de Derecho Minero. AbeledoPerrot	COMPLEMENTARIA	10	25346	
Estatuto  Personal  de la Familia	SEPTIMO	RUZ  LÁRTIGA,  Gonzalo  (2012)  Explicaciones  de  Derecho  Civil,  T.  V. LegalPublishing.	OBLIGATORIA	26	25327	
Estatuto  Personal  de la Familia	SEPTIMO	 BARRIENTOS,  Javier y NOVALES,  Aránzazu (2004) Nuevo derecho matrimonial chileno: ley no.  19.947  celebración del matrimonio, separación, divorcio y nulidad. LexisNexis.	OBLIGATORIA	10	21430	
Estatuto  Personal  de la Familia	SEPTIMO	RAMOS PAZOS, René (2012) Derecho de Familia. Ed. Jurídica de Chile.	OBLIGATORIA	13	23921	
Estatuto  Personal  de la Familia	SEPTIMO	TRONCOSO LARRONDE, Hernán (2009) Derecho de familia. Legal Publishing.	COMPLEMENTARIA	9	22013	
Estatuto  Personal  de la Familia	SEPTIMO	GOMEZ DE LA TORRE VARGAS, Maricruz (2007) El sistema filiativo chileno: (filiación  biológica, por técnicas de reproducción asistida y por adopción), Ed. Jurídica de Chile.	COMPLEMENTARIA	0		0
Inglés 111	SEPTIMO					0
Marco  Normativo  del Medio  Ambiente	SEPTIMO	BERMÚDEZ  SOTO,  Jorge  (2016)  Fundamentos  de  derecho  ambiental.  Ediciones Universitarias de Valparaíso.	OBLIGATORIA	3	26208	
Marco  Normativo  del Medio  Ambiente	SEPTIMO	FERNANDEZ BITTERLICH,  Pedro (2004) Manual de derecho  ambiental chileno.  Ed. Jurídica de Chile.	OBLIGATORIA	10	21053	
Marco  Normativo  del Medio  Ambiente	SEPTIMO	BORQUEZ YUNGE, José (1993). Introducción al derecho ambiental chileno y comparado. Ed. Jurídica de Chile.	OBLIGATORIA	9	2062	
Marco  Normativo  del Medio  Ambiente	SEPTIMO	AMUNÁTEGUI PERELLÓ, Carlos (2013) Derecho civil y medio ambiente: Un estudio de la teoría de las inmisiones y su aplicabilidad en el derecho chileno. Legal Publishing.	COMPLEMENTARIA	4	26210	
Marco  Normativo  del Medio  Ambiente	SEPTIMO	SEPÚLVEDA SOLAR, Doris (2012) Invalidación sobreviviente: El caso de la resolución de calificación ambiental. Thomson Reuters.	COMPLEMENTARIA	3	24541	
Proceso Penal	SEPTIMO	HORWITZ,  María  y LOPÉZ,  Julián  (2005)  Manual  de Derecho  procesal  penal  chileno.  T. 1 y 11.  Ed. Jurídica  de Chile.	OBLIGATORIA	12	26531	
Proceso Penal	SEPTIMO	MATURANA,  Cristián  y MONTERO,  Raúl (2012) Manual  de Derecho  procesal  p chileno.  Legal  Publishing.	OBLIGATORIA	12	23831	
Proceso Penal	SEPTIMO	CHAHUÁN,  Sabas (2001)  Manual  de Derecho  procesal  penal chileno.  Ed. Conosur.	OBLIGATORIA	0		0
Proceso Penal	SEPTIMO	DECAP  FERNÁNDEZ, Mauricio ... [et  al.]  ((2016)  El  modelo  adversaria!  en  Chile: Ponencias sobre su implementación en la reforma procesal penal. Legal Publishing.	COMPLEMENTARIA	3	26209	0
Proceso Penal	SEPTIMO	SARRABAYROUSE,  Eugenio  (2012)  Problemas  actuales  del  derecho  procesal  penal. AbeledoPerrot.	COMPLEMENTARIA	8	23815	
Derecho Tributario	OCTAVO	MASSONE  PARODI,  Pedro  (2016)  Principios  de  derecho  tributario  -  3  tomos.  Thomson Reuters.	OBLIGATORIA	18	27390	
Derecho Tributario	OCTAVO	ALVARADO  URÍZAR,  Agustina  (2011)  Delitos  de emprendimiento  en el código  tributario. Librotecnia.	OBLIGATORIA	6	27410	
Derecho Tributario	OCTAVO	UGALDE,  Rodrigo  [et al.] (2011) Tribunales  tributarios  y aduaneros.  Legal  Publishing.	OBLIGATORIA	0		0
Derecho Tributario	OCTAVO	MASSONE  PARODI,  Pedro  (1995)  El Impuesto  a las Ventas y Servicios.  Edeval	COMPLEMENTARIA	2	8651	
Derecho Tributario	OCTAVO	MEZA  ENCINA  Bárbara  (2007)  Principio  constitucional  de  legalidad  en  materia  tributaria. LexisNexis	COMPLEMENTARIA	3	22044	
Estatuto  Patrimonial  de la Familia	OCTAVO	RUZ LÁRTIGA,  Gonzalo  (2012)  Explicaciones  de Derecho  Civil, T. VI. LegalPublishing.	OBLIGATORIA	26	25327	
Estatuto  Patrimonial  de la Familia	OCTAVO	MEZA  BARROS,  Ramón  (2012)  Manual  de  la  Sucesión  por  Causa  de  Muerte  y Donaciones  entre vivos.  Ed. Jurídica  de Chile.	OBLIGATORIA	4	23923	
Estatuto  Patrimonial  de la Familia	OCTAVO	TRONCOSO  LARRONDE,  Hernán  (2014)  Derecho  de familia.  LegalPublishing	OBLIGATORIA	9	22013	
Estatuto  Patrimonial  de la Familia	OCTAVO	DE  LA  MAZA  GAZMURI,  lñigo  [Editor]  (2015)  Código  civil:  Sistematizado  con jurisprudencia. Thomson  Reuters	COMPLEMENTARIA	6	26214	
Estatuto  Patrimonial  de la Familia	OCTAVO	BARRIENTOS,  Javier  y  NOVALES, Aránzazu  (2004)  Nuevo  derecho  matrimonial chileno: ley  no.  19.947  celebración  del  matrimonio,  separación,  divorcio  y  nulidad. LexisNexis.	COMPLEMENTARIA	10	21430	
Filosofia  del Derecho	OCTAVO	PEDRALES GARCÍA DE CORTÁZAR, Antonio (2014) Fundamentos de teoría general del derecho. Librotecnia.	OBLIGATORIA	5	25358	0
Filosofia  del Derecho	OCTAVO	SQUELLA NARDUCCI, Agustín, (2001): Filosofia del Derecho. Ed. Jurídica de Chile.	OBLIGATORIA	4	21303	
Filosofia  del Derecho	OCTAVO	PECES-BARBA, Gregorio (1991) Introducción a la filosofía del derecho Ed. Debate.	OBLIGATORIA	1	1639	
Filosofia  del Derecho	OCTAVO	FOUCAULT, Michel (2005) La verdad y las formas jurídicas. Gedisa.	COMPLEMENTARIA	1	24834	
Inglés IV	OCTAVO					0
Organización  de la Empresa  y Títulos de Crédito	OCTAVO	AMUNATEGUI ECHEVERRIA, Andrés [et.al] (2011) Código de Comercio: comentado Doctrina  y jurisprudencia.    AbeledoPerrot. 	OBLIGATORIA	12	23932	
Organización  de la Empresa  y Títulos de Crédito	OCTAVO	SANDOVAL  LÓPEZ,  Ricardo  (1995)  Derecho  Comercial.  Ed. Jurídica  de Chile.	OBLIGATORIA	87	5305	
Organización  de la Empresa  y Títulos de Crédito	OCTAVO	PUELMA  ACCORSI,  Álvaro  (1996)  Sociedades.  Ed. Jurídica  de Chile.	OBLIGATORIA	32	3425	
Organización  de la Empresa  y Títulos de Crédito	OCTAVO	GÓMEZ,  Rafael y EYZAGUIRRE,  Gonzalo  (2011) El derecho  de quiebras.  AbeledoPerrot.	COMPLEMENTARIA	12	23823	0
Organización  de la Empresa  y Títulos de Crédito	OCTAVO	SANDOV AL  LÓPEZ,  Ricardo  (2001)  Derecho  comercial:  contratos  mercantiles,  reglas generales,  compraventa,  transporte,  seguro y operaciones  bancarias.  Ed.  Jurídica  de Chile.	COMPLEMENTARIA	3	15460	
Pasantías	OCTAVO	TOLEDO CORSI (2014) César Estrategia y práctica profesional laboral (Práctica Forense) Legal Publishing.	OBLIGATORIA	12	26532	0
Pasantías	OCTAVO	SILVA  RUZ,  Gabriel  (2014)  Estrategia y práctica  profesional procesal  de familia  (Práctica Forense) Thomson Reuters.	OBLIGATORIA	6	26533	
Pasantías	OCTAVO	 Legal Publishing Editores (20 l O) Estrategia y práctica profesional contratos - 4 tomos  Legal   Publishin  .	OBLIGATORIA	0		0
Pasantías	OCTAVO	BARROS,  Diego  y  PARGA,  José  (1994)  Formularios  y  Explicaciones.  Práctica  Forense. Distribuidora  Forense.	COMPLEMENTARIA	12	1873	0
Pasantías	OCTAVO	FELIU  SEGOVIA,  Juan (2000)  Manual  de estudio  de títulos.  Ed. Jurídica  de Chile.	COMPLEMENTARIA	2	18543	
Recursos Procesales	OCTAVO	HORWITZ,M.,  Manual de Derecho procesal penal chileno. Ed. Jurídica de Chile.	OBLIGATORIA	0		0
Recursos Procesales	OCTAVO	MATURANA, C., Manual de Derecho procesal penal chileno. Ed. Jurídica de Chile.	OBLIGATORIA	0		0
Recursos Procesales	OCTAVO	CASARINO, M.  (2010. Manual de Derecho procesal civil. Ed.  Jurídica de Chile.	OBLIGATORIA	6	22554	
Recursos Procesales	OCTAVO	CHAHUÁN,  S., Manual  de Derecho  procesal  penal chileno.  Ed. Jurídica  de Chile.	COMPLEMENTARIA	0		0
Teoría  de la Responsabilidad  Civil	OCTAVO	BARROS  BOURIE,  Enrique  (2006)  Tratado  de Responsabilidad  Extracontractual.  Ed. Jurídica de Chile.	OBLIGATORIA	6 c .	25335	
Teoría  de la Responsabilidad  Civil	OCTAVO	RUZ LÁRTIGA,  Gonzalo  (2012)  Explicaciones  de Derecho  Civil, T. IV.  Legal  Publishing. 	OBLIGATORIA	26	25327	
Teoría  de la Responsabilidad  Civil	OCTAVO	RODRIGUEZ GREZ, Pablo (2003) Responsabilidad Contractual. Ed Jurídica de Chile.	OBLIGATORIA	0		0
Teoría  de la Responsabilidad  Civil	OCTAVO	TAPIA  RODRÍGUEZ,  Mauricio  [et  al.](2014)  Estudios  de  derecho  civil  en  homenaje   a Gonzalo  Figueroa  Yáñez.  Legal  Publishing.	COMPLEMENTARIA	3	26212	
Teoría  de la Responsabilidad  Civil	OCTAVO	COURT  MURASSO,  Eduardo  [et. al.] (2002)  Derecho  de daños. Lexis Nexis.	COMPLEMENTARIA	10	21431	
Clínica  Comunitaria	NOVENO	TOLEDO CORSI (2014) César Estrategia y práctica profesional laboral (Práctica Forense) Legal Publishing.	OBLIGATORIA	12	26532	0
Clínica  Comunitaria	NOVENO	SILVA RUZ,  Gabriel (2014) Estrategia y práctica profesional procesal de familia (Práctica Forense) Thomson Reuters.	OBLIGATORIA	6	26533	
Clínica  Comunitaria	NOVENO	Legal Publishing Editores (2010) Estrategia y práctica profesional contratos - 4 tomos. Legal Publishing.	OBLIGATORIA	0		0
Clínica  Comunitaria	NOVENO	BARROS,  Diego  y  PARGA,  José  (1994)  Formularios  y  Explicaciones.  Práctica  Forense. Distribuidora Forense.	COMPLEMENTARIA	12	1873	0
Clínica  Comunitaria	NOVENO	FELIU SEGOVIA, Juan (2000) Manual de estudio de títulos. Ed. Jurídica de Chile.	COMPLEMENTARIA	2	18543	
Ética Profesional	NOVENO	APARISIS  MIRALLES,  Ángela  (2006)  Ética y deontología  para juristas.  EUNSA.	OBLIGATORIA	6	27826	0
Litigación General	NOVENO	ALCAÍNO,  Rodrigo  y CORTÉS  DE LA CERDA,  Matías  (2012)  Curso  elemental  de litigación oral. Ed. Jurídica  de Chile.  6	OBLIGATORIA	6	23839	
Litigación General	NOVENO	LORENZO,  Leticia  (2014)  Manual  de litigación.  Ed. DIDOT.	OBLIGATORIA	11	25088	
Litigación General	NOVENO	HIGA SIL V A, César  (2011)  Litigación,  Argumentación  y teoría  del caso. ARA.	OBLIGATORIA	6	27827	0
Litigación General	NOVENO	BAILEY,  Lee. (2000)  Cómo  se gana los juicios.  El abogado  litigante.  Ed. Limusa.	COMPLEMENTARIA	0		0
Litigación General	NOVENO	BERGMAN,  Paúl  (1995)  La defensa  en juicio.  La defensa  penal  y  la oralidad.  Abeledo- Perrot	COMPLEMENTARIA	1	19232	
Negociación  Jurídica	NOVENO	FISHER, Roger [et al.] (1997) Si ...  de acuerdo!: como negociar sin ceder. Ed. Norma.	OBLIGATORIA	1	11398	0
Negociación  Jurídica	NOVENO	NÚÑEZ  OJEDA,  Raúl  (2009)  Negociación,  mediación y  conciliación: como  métodos alternativos de solución de controversias. Eds.  Jurídicas de Santiago.	OBLIGATORIA	1	23099	
Negociación  Jurídica	NOVENO	URY,  William ( 1997) Supere el no!: Como negociar con personas que adoptan posiciones obstinadas. Ed.  Norma.	OBLIGATORIA	1	11416	0
Proyecto  de Tesis	NOVENO	ECO, Humberto  (2013)  Cómo  se hace una tesis. Gedisa.	OBLIGATORIA	4	25910	
Proyecto  de Tesis	NOVENO	ÁLVAREZ  UNDURRAGA,  Gabriel  (2003),  Curso de Investigación  Jurídica.  Lexis Nexis.	OBLIGATORIA	6	27391	
Proyecto  de Tesis	NOVENO	 CORRAL  T ALCIANI,  Hernán  (201 O),  Cómo  hacer  una  tesis  en metodología  de la investigación  Jurídica. Derecho.  Curso  de Ed.  Jurídica  de Chile.	OBLIGATORIA	0		0
Proyecto  de Tesis	NOVENO	AZÚA  REYES,  Sergio  ( 1999) Metodología  y técnicas  de la investigación jurídica.  Porrúa.	COMPLEMENTARIA	2	14314	
Proyecto  de Tesis	NOVENO	HERRERA,  Enrique  (1998)  Práctica  metodológica  de  la  investigación  jurídica. Etapas de la investigación. Planificación  de la  obra  Relevamiento  y  clasificación  del...Fuentes  del conocimiento.  Astrea.	COMPLEMENTARIA	1	14954	0
Curso  Preparación  Examen de Grado	DECIMO					0
Litigación  Civil y Laboral	DECIMO	ALCAÍNO, Rodrigo y CORTÉS DE LA CERDA, Matías (2012) Curso elemental de litigación oral. Ed.  Jurídica de Chile.	NO INDICA	6	23839	
Litigación  Civil y Laboral	DECIMO	GARRIDO  CHACANA,  Carlos  (2016)  Litigación  en  juicio  ordinario  de  familia.  Ed. Metropoiitana.	NO INDICA	6	28112	
Litigación  Civil y Laboral	DECIMO	HIGA SILVA, César (2011) Litigación, Argumentación y teoría del caso. ARA.	NO INDICA	7	24953	
Litigación Penal	DECIMO	ALLIAUD, Alejandra (2016) Audiencias Preliminares. Ed. DIDOT.	OBLIGATORIA	4	26902	0
Litigación Penal	DECIMO	BLANCO SUÁREZ Rafael [et al.] (2011) Litigación estratégica:  En el nuevo proceso penal. LegalPublishing.	OBLIGATORIA	1	25349	
Litigación Penal	DECIMO	MORENO HOLMAN, Leonardo (2013) Teoría del caso. Ed. DIDOT.	OBLIGATORIA	6	25093	0
Litigación Penal	DECIMO	LORENZO, Leticia (2014) Manual de litigación. Ed. DIDOT.	COMPLEMENTARIA	12	25088	
Litigación Penal	DECIMO	VIAL  CAMPOS,  Pelayo  (2011)  Técnicas  y  fundamentos  del  contraexamen  en  el proceso penal chileno. Librotecnia.	COMPLEMENTARIA	1	24194	0
Elaboración  de tesis	DECIMO	Eco,  Humberto.  ( 1990) Cómo  se hace una tesis;  Barcelona,  Gedisa.	OBLIGATORIA	4	25910	
Elaboración  de tesis	DECIMO	Álvarez  Undurraga,  Gabriel  (2003),  Curso  de  Investigación  Jurídica;  Santiago,  Lexis  Nexis, Chile.	OBLIGATORIA	6	27391	
Elaboración  de tesis	DECIMO	Corral  Talciani,  Hernán  (201 O),  Cómo  hacer  una tesis en Derecho.  Curso  de metodología  de la investigación  Jurídica.  Ed. Jurídica  de Chile.	OBLIGATORIA	0		
